timestamp, index, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
2025/01/04 22:10:47.888, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:47.989, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.090, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.190, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.291, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.392, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.492, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.593, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.694, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.794, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.895, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:48.996, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.096, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.197, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.298, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.398, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.499, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.600, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.700, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.801, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:49.902, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.002, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.103, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.204, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.305, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.405, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.506, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.606, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.707, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.808, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:50.909, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.009, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.110, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.211, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.311, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.412, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.513, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.614, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.715, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.816, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:51.916, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:52.017, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:52.118, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:52.219, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:52.319, 5, 24576, 372, 23886, 0, 0
2025/01/04 22:10:52.420, 5, 24576, 640, 23618, 0, 0
2025/01/04 22:10:52.521, 5, 24576, 880, 23378, 15, 0
2025/01/04 22:10:52.621, 5, 24576, 880, 23378, 15, 0
2025/01/04 22:10:52.722, 5, 24576, 880, 23378, 6, 0
2025/01/04 22:10:52.823, 5, 24576, 880, 23378, 6, 0
2025/01/04 22:10:52.924, 5, 24576, 882, 23376, 0, 0
2025/01/04 22:10:53.024, 5, 24576, 882, 23376, 0, 0
2025/01/04 22:10:53.125, 5, 24576, 882, 23376, 0, 0
2025/01/04 22:10:53.226, 5, 24576, 882, 23376, 0, 0
2025/01/04 22:10:53.327, 5, 24576, 896, 23362, 1, 0
2025/01/04 22:10:53.427, 5, 24576, 896, 23362, 1, 0
2025/01/04 22:10:53.528, 5, 24576, 896, 23362, 26, 5
2025/01/04 22:10:53.629, 5, 24576, 896, 23362, 26, 5
2025/01/04 22:10:53.730, 5, 24576, 896, 23362, 27, 5
